ano,sigla_uf,id_regiao_saude,nome_regiao_saude,cob_ab,cob_acs,cob_esf,cob_vac_bcg,cob_vac_rota,cob_vac_menin,cob_vac_pneumo,cob_vac_polio,cob_vac_tvd1,cob_vac_penta,cob_vac_hepb,cob_vac_hepa,pct_prenatal_adeq,pct_prenatal_zero,pct_prenatal_1a6,pct_prenatal_7m,tx_mort_inf_ibge,n_obitos,n_obitos_csap,n_obitos_evit,n_obitos_maldef,tx_mort,tx_mort_csap,tx_mort_evit,pct_mort_maldef,tx_mort_aj_oms,tx_mort_csap_aj_oms,tx_mort_evit_aj_oms,tx_mort_aj_cens,tx_mort_csap_aj_cens,tx_mort_evit_aj_cens,n_hosp,n_hosp_csap,tx_hosp,tx_hosp_csap,n_leitouti_sus,n_leito_sus,tx_leito_sus,tx_leitouti_sus,n_enf,n_med,n_enf_ch,n_med_ch,tx_med,tx_enf,tx_med_ch,tx_enf_ch,n_leito_nsus,n_leitouti_nsus,tx_leito_nsus,tx_leitouti_nsus,cob_priv,pct_desp_recp_saude_mun,desp_tot_saude_pc_mun,desp_recp_saude_pc_mun,pct_desp_recp_saude_uf,desp_tot_saude_pc_uf,desp_recp_saude_pc_uf,desp_tot_saude_pc_mun_def,desp_recp_saude_pc_mun_def,desp_tot_saude_pc_uf_def,desp_recp_saude_pc_uf_def,num_familias_bf,gasto_pbf_pc_def
2010,AC,12002,Baixo Acre e Purus,66.7785789854038,83.9655020083051,50.4946569796813,100,71.8058094657729,0.794815358278308,6.00243753808653,99.6953077391834,93.1241113142393,,,,,4.1473708152771,56.0666885375977,39.4257469177246,,,,,,418.769409179688,108.876014709473,78.4310531616211,9.48483371734619,396.966369628906,96.4369125366211,82.1627807617188,440.354248046875,109.354637145996,87.9607696533203,30648,5406,6179.31884765625,1089.96984863281,34,913,184.081115722656,6.85515642166138,440,572,,,1.15327930450439,0.887137889862061,1.32062578201294,0.938450753688812,128,12,25.8076477050781,2.41946697235107,9.10647106170654,15.6860315819938,202.336201466977,126.080399001477,,,,387.474136996083,241.444157995584,,,35650,173.094425151218
2010,AC,12001,Alto Acre,96.8679238447186,100,91.4334365885912,92.6223520818115,73.6303871439007,0,6.35500365230095,100,100,,,,,11.1111106872559,62.7543029785156,24.2566509246826,,,,,,398.679779052734,106.205680847168,65.3573379516602,22.5409832000732,371.814392089844,91.2858428955078,59.1716423034668,413.274383544922,102.434463500977,63.9677581787109,4119,936,6730.17236328125,1529.36181640625,0,81,132.348617553711,0,57,44,,,0.718930780887604,0.931342124938965,0.894578635692596,0.886408925056458,0,0,0,0,0.823502480983734,15.9631410533573,229.175911305955,114.282062643793,,,,438.872222616368,218.850325725142,,,5167,210.211767056595
2010,AC,12003,Juruá e Tarauacá/Envira,89.4345850127499,92.8739615036604,87.0933412848565,100,56.2566465792272,0.134048257372654,2.51683800070897,100,100,,,,,17.6909084320068,59.5454559326172,15.0181818008423,,,,,,329.095916748047,75.4278259277344,61.0148658752441,22.7737216949463,340.897613525391,77.0938415527344,66.5515365600586,378.916229248047,85.6740341186523,72.4183197021484,14371,4097,6904.28857421875,1968.32995605469,0,399,191.692367553711,0,122,111,,,0.533279538154602,0.586127042770386,0.782023191452026,0.733980000019073,16,0,7.68691205978394,0,0.697106838226318,17.1240174488723,203.220211859179,87.0946703098974,,,,389.167018256729,166.786427592363,,,18962,241.026348146398
2010,AL,27010,10ª Região de Saúde,80.7270211225647,100,80.7270211225647,95.5839057899902,70.4612365063788,2.12084833933573,8.8976120379457,100,96.5652600588813,,,,,2.62980437278748,60.3506393432617,36.142951965332,,,,,,467.199768066406,139.903228759766,96.2636871337891,14.1483516693115,347.881774902344,92.7282562255859,83.8953857421875,388.285827636719,104.31005859375,90.4274444580078,9894,3414,6349.552734375,2190.96142578125,0,163,104.606536865234,0,64,76,,,0.487736016511917,0.410725057125092,0.593305170536041,0.426769018173218,0,0,0,0,1.99137473106384,16.107574665727,261.6651365238,140.176254468576,,,,501.089138875967,268.437742894068,,,23218,361.474157538938
2010,AL,27005,5ª Região de Saúde,88.8747421645401,98.9170910683971,83.6979537447748,99.7359387377872,70.5571692632691,3.74966992342223,10.1399524689728,94.9300237655136,98.045946659625,,,,,2.73426365852356,58.7012252807617,37.6246070861816,,,,,,516.842712402344,171.101898193359,101.688468933105,3.42172789573669,459.146850585938,142.112655639648,100.855087280273,511.182250976562,159.781158447266,108.867469787598,13178,3471,5826.30712890625,1534.61169433594,7,264,116.720680236816,3.09486651420593,98,106,,,0.468651205301285,0.433281302452087,0.750284075737,0.434386610984802,20,7,8.84247589111328,3.09486651420593,2.32159209251404,19.6966834338741,294.205408123685,126.254658638203,,,,563.403809035678,241.777865467921,,,27817,269.718519081082
2010,AL,27007,7ª Região de Saúde,97.7618605063735,100,91.4115277690979,94.8446794448116,75.9638686935448,2.1347896239295,4.8689138576779,94.7565543071161,95.8471028860983,,,,,1.65451812744141,55.0503311157227,41.0621299743652,,,,,,533.852416992188,150.837005615234,83.7105941772461,17.3446750640869,415.844604492188,101.726989746094,77.5533065795898,461.811950683594,115.129554748535,82.4116897583008,33581,7772,6629.91845703125,1534.43090820312,59,831,164.064865112305,11.6484079360962,275,449,,,0.886463582515717,0.542934238910675,1.22318148612976,0.557149231433868,120,12,23.6916770935059,2.36916756629944,3.26806926727295,20.9800382978413,362.895836599173,113.735039048955,,,,694.946085209991,217.802774699723,,,72660,326.502709184865
2010,AL,27004,4ª Região de Saúde,92.7380262395279,98.4041572264081,92.7380262395279,100,93.2481022772673,1.74863387978142,4.23491809828206,100,100,,,,,2.93398523330688,55.1752243041992,40.6682968139648,,,,,,538.34765625,172.466766357422,117.305328369141,6.0959792137146,453.825256347656,128.386184692383,118.836891174316,502.200988769531,146.214172363281,127.727249145508,8451,1961,5900.876953125,1369.26037597656,0,244,170.372024536133,0,67,91,,,0.635403871536255,0.467824816703796,0.861461043357849,0.462587982416153,0,0,0,0,1.9655624628067,15.515527278262,294.511684045503,98.35264641368,,,,563.990327897003,188.345469145526,,,23536,377.59967057577
2010,AL,27001,1ª Região de Saúde,51.033143654338,38.7061123935454,40.6981255803998,100,69.5616841891411,5.07877051889391,6.303011834019,100,100,,,,,2.66978931427002,47.2963829040527,49.1751251220703,,,,,,610.412780761719,167.600326538086,117.219970703125,3.16178488731384,500.613891601562,128.380142211914,115.221824645996,558.390502929688,145.317276000977,124.184043884277,64060,8570,5352.18212890625,716.019348144531,113,2107,176.038833618164,9.44109535217285,619,2039,,,1.70357465744019,0.517171502113342,2.08265972137451,0.536722123622894,683,130,57.0643196105957,10.8614368438721,20.7809371948242,16.9975450138646,338.428456569677,134.894300591964,,,,648.091014823434,258.322793096875,,,115900,201.393524422537
2010,AL,27008,8ª Região de Saúde,100,99.5568278609259,100,92.015065913371,86.1770244821092,3.04480208786429,4.7834274952919,98.0037664783428,97.7024482109228,,,,,1.89520621299744,54.4407272338867,42.1776275634766,,,,,,600.058654785156,169.623382568359,94.3769226074219,21.3602542877197,405.081451416016,90.2938613891602,83.8703308105469,449.140869140625,101.581314086914,89.8069152832031,9280,1744,5917.68798828125,1112.1171875,16,149,95.0146026611328,10.2029104232788,70,80,,,0.510145545005798,0.446377336978912,1.09505927562714,0.474435329437256,33,2,21.0435028076172,1.27536380290985,17.5317878723145,21.2967803856251,363.371631632209,121.699906681526,,,,695.857233430013,233.055508465816,,,26337,376.679195469567
2010,AL,27003,3ª Região de Saúde,95.2576594033343,100,91.8301221117286,100,68.5543964232489,2.49816311535636,5.04222553402881,98.7332339791356,89.1952309985097,,,,,14.3258428573608,34.2952003479004,50.9703788757324,,,,,,589.618347167969,176.107879638672,109.324111938477,14.7401084899902,513.501647949219,141.304885864258,111.214836120605,570.542236328125,157.495040893555,119.615882873535,13666,2836,6251.1435546875,1297.25183105469,0,273,124.876495361328,0,100,105,,,0.480294227600098,0.457423061132431,0.787453830242157,0.477778375148773,16,0,7.3187689781189,0,1.65449917316437,18.1509598615964,303.632059328928,108.727720164158,,,,581.455860591616,208.213751334234,,,33861,355.125172886606
2010,AL,27009,9ª Região de Saúde,94.2237035481839,100,91.6850374413885,96.4003715745471,77.6590803529958,2.32954545454545,9.10357640501626,100,100,,,,,1.55580604076385,65.1409225463867,31.4543399810791,,,,,,472.13623046875,162.968688964844,108.789131164551,9.8360652923584,353.688262939453,107.610534667969,95.0572509765625,394.315277099609,120.888191223145,102.409286499023,11228,1808,4828.00146484375,777.433776855469,0,353,151.788787841797,0,104,78,,,0.335397303104401,0.447196424007416,0.671224653720856,0.4332215487957,15,8,6.44994831085205,3.43997240066528,1.45811831951141,19.9520103229848,294.362548405579,122.438387821957,,,,563.704732917182,234.469700985502,,,38088,394.083074320505
2010,AL,27006,6ª Região de Saúde,99.1825007700348,100,99.1825007700348,95.8739255014327,86.189111747851,2.30512587200485,8.56733524355301,97.5071633237822,99.2263610315186,,,,,1.90476191043854,60.4166679382324,34.4047622680664,,,,,,518.453979492188,177.326278686523,95.1751251220703,10.0483093261719,427.735534667969,127.034675598145,93.6137237548828,472.488189697266,142.289001464844,100.192932128906,11744,3121,5882.82421875,1563.37658691406,12,434,217.400009155273,6.01106023788452,96,126,,,0.631161332130432,0.480884820222855,0.87047666311264,0.52170991897583,36,0,18.0331802368164,0,2.25615119934082,18.5990923965478,372.283481664024,123.043426115763,,,,712.923439947089,235.62835024867,,,28735,327.207987900301
2010,AL,27002,2ª Região de Saúde,100,100,100,100,81.1760612386917,1.86023127199598,7.79401530967293,100,98.9561586638831,,,,,2.18634366989136,59.233097076416,37.1342086791992,,,,,,433.463653564453,166.379989624023,94.4487915039062,4.32900428771973,408.639221191406,156.312438964844,99.1394653320312,452.787017822266,176.500671386719,107.538719177246,9140,1838,5716.96630859375,1149.64819335938,0,124,77.5605926513672,0,70,76,,,0.475371390581131,0.437842071056366,0.722752153873444,0.459108680486679,0,0,0,0,1.12650513648987,18.1587687754654,291.107978493427,124.853183227099,,,,557.472226529983,239.094037900229,,,23960,333.713360520435
2010,AM,13008,Triângulo,71.584175743585,100,66.5838840599035,100,44.6718419195483,0.0657894736842105,2.43472124206069,96.6125617501764,100,,,,,6.11473703384399,68.9797286987305,22.8787364959717,,,,,,245.357727050781,44.6104965209961,58.1529655456543,16.2337665557861,271.523101806641,54.811408996582,63.5996627807617,298.1259765625,61.7248878479004,67.6557083129883,5651,1321,4501.6767578125,1052.32971191406,0,184,146.577346801758,0,69,49,,,0.390341818332672,0.549665033817291,0.531741142272949,0.571571946144104,13,1,10.3560075759888,0.796615958213806,1.558180809021,17.2486721495141,261.598220205505,127.397155845563,,,,500.960994023516,243.965749377139,,,12938,278.944074945839
2010,AM,13009,Alto Solimões,58.0457464788732,100,58.0457464788732,100,41.5605095541401,0,0.0353857041755131,87.1903750884643,100,,,,,5.3465723991394,71.3958358764648,21.9400424957275,,,,,,273.471527099609,58.1947364807129,65.6331634521484,25.4400005340576,254.919723510742,52.6330223083496,62.5712814331055,278.304870605469,56.1233291625977,67.0324172973633,8589,1893,3758.15502929688,828.29052734375,0,290,126.890785217285,0,83,76,,,0.332541346549988,0.363170176744461,0.411191761493683,0.374765366315842,0,0,0,0,0.448930829763412,16.9336032657574,251.25777769765,111.131560380224,,,,481.159030717694,212.817109045033,,,23425,272.880542398158
2010,AM,13002,Rio Negro e Solimões,84.5047998126902,99.0996360230732,77.0668993848577,100,49.273607748184,0.0485201358563804,2.26565202352127,87.9453476305777,100,,,,,7.00092840194702,66.1467056274414,25.7381610870361,,,,,,295.685333251953,68.8635559082031,68.0854339599609,14.3421049118042,286.158935546875,60.9267883300781,75.2150802612305,317.797302246094,68.7577590942383,81.3957748413086,11519,2354,4481.578125,915.846374511719,0,339,131.891220092773,0,123,100,,,0.389059633016586,0.478543370962143,0.477181643247604,0.497023701667786,0,0,0,0,2.50165343284607,16.1399348285818,329.784024545466,145.832368556602,,,,631.5369142022,279.269210071567,,,23767,245.752058706644
2010,AM,13003,Rio Madeira,73.1791841475567,100,73.1791841475567,100,45.2823920265781,0.427350427350427,1.16279069767442,83.3554817275748,93.156146179402,,,,,8.44787120819092,57.5259819030762,33.020450592041,,,,,,247.40901184082,49.7185592651367,40.2483558654785,21.5311012268066,233.300933837891,46.1122436523438,40.3537368774414,258.680603027344,51.7479553222656,42.4894981384277,6755,1920,3998.20068359375,1136.42419433594,0,255,150.931335449219,0,63,48,,,0.28410604596138,0.372889190912247,0.348917722702026,0.420240193605423,0,0,0,0,0.684222042560577,24.060346424726,277.562796021732,154.784133070146,,,,531.533181264615,296.411852882541,,,15938,248.614342731397
2010,AM,13001,Manaus,60.4164646692513,49.0751644766493,37.3875412379246,100,65.1960241737321,2.34310872322961,11.8876319925619,93.8923693356651,99.0790959201293,,,,,5.62188959121704,58.3346366882324,34.606201171875,,,,,,431.070983886719,79.0998382568359,90.2015686035156,12.0184564590454,419.521636962891,74.4056777954102,100.154335021973,466.608367919922,84.1734848022461,107.496948242188,105733,17559,4890.9140625,812.230407714844,202,3532,163.380477905273,9.34395694732666,1177,2677,,,1.23830556869507,0.544447422027588,1.69077050685883,0.610398650169373,1048,200,48.4775581359863,9.25144290924072,20.2143096923828,19.2536449785048,254.003977846607,184.18840220579,,,,486.418008226517,352.721073500154,,,133876,144.513234211118
2010,AM,13005,Baixo Amazonas,71.3642172230241,100,71.3642172230241,100,61.7628929525375,0.0935891436593355,0.595849599342511,95.5824943497021,100,,,,,8.20426940917969,65.1318511962891,26.182502746582,,,,,,323.07080078125,92.6318893432617,62.5151138305664,27.8248596191406,286.111968994141,78.1877746582031,63.8688850402832,316.958618164062,87.2597427368164,67.6700973510742,9267,1686,4228.66845703125,769.346618652344,0,286,130.506011962891,0,91,70,,,0.31942030787468,0.415246397256851,0.446846187114716,0.440343707799911,0,0,0,0,0.602791726589203,18.4199495780499,268.298888282977,100.18432345861,,,,513.792783697295,191.853133503629,,,23369,283.701937246209
2010,AM,13006,Regional Purus,70.727313112367,100,67.4449023914707,100,42.1210820094461,0,0.8587376556462,84.8862172606269,100,,,,,4.54545450210571,73.8523864746094,20.5220527648926,,,,,,251.112609863281,54.6977958679199,45.5814971923828,22.4422435760498,245.337463378906,51.8301811218262,44.7923889160156,271.993194580078,56.8987922668457,47.2200660705566,4178,1285,3462.5361328125,1064.94946289062,0,177,146.689544677734,0,42,36,,,0.298351615667343,0.34807687997818,0.332537740468979,0.399874031543732,0,0,0,0,0.450013667345047,19.6798898440236,288.813991937474,148.026431427396,,,,553.079238747253,283.470843843538,,,14860,319.973247784866
2010,AM,13007,Regional Juruá,68.2780340056447,100,68.2780340056447,100,38.8669774112585,0,0.250986016493367,74.1842954463966,84.0444603800645,,,,,9.37020015716553,51.881721496582,38.2872505187988,,,,,,307.455169677734,55.2916641235352,72.0467147827148,24.7956409454346,307.183929443359,58.0232696533203,73.1456756591797,334.318450927734,63.934139251709,76.5490875244141,5559,1599,4657.06591796875,1339.56616210938,0,202,169.225997924805,0,45,38,,,0.318345934152603,0.376988619565964,0.370077162981033,0.385575592517853,0,0,0,0,1.89080739021301,18.4899009963346,244.624438143753,143.899686351785,,,,468.456175270109,275.568120676937,,,14916,324.863269272156
2010,AM,13004,Médio Amazonas,81.9305376557285,100,81.9305376557285,100,63.6078922643282,0,2.31756968368306,100,100,,,,,4.38784885406494,55.0168762207031,40.0736427307129,,,,,,322.175537109375,65.7501068115234,60.4901008605957,29.7959175109863,275.486328125,49.0078010559082,56.9273262023926,308.682464599609,56.2031135559082,61.4328651428223,6464,1693,4250.0869140625,1113.1494140625,0,237,155.827758789062,0,101,85,,,0.558875918388367,0.664076089859009,0.48704394698143,0.554766535758972,0,0,0,0,1.21966457366943,19.3208566984018,293.532859758233,138.321400699259,,,,562.115877881479,264.885695073118,,,15804,267.476625713594
2010,AP,16002,Área Norte,86.7722865073357,94.8740131934682,86.7722865073357,100,84.7490347490347,0,12.3552123552124,100,100,,,,,13.3514986038208,66.212532043457,18.4377841949463,,,,,,223.509643554688,37.549617767334,41.1257743835449,14.3999996185303,248.72102355957,48.3421821594238,45.1053123474121,270.646118164062,55.1801414489746,45.9415740966797,1991,393,3560.0615234375,702.714294433594,0,73,130.529632568359,0,20,22,,,0.393376976251602,0.357615411281586,0.518095314502716,0.421986192464828,0,0,0,0,1.21410429477692,16.3373534350584,211.640769175317,83.0868515715109,,,,405.292398467691,159.111448544452,,,4285,200.033391884222
2010,AP,16001,Área Central,86.4857036251522,84.1402046266839,61.6977927025647,100,74.4334872010071,0.395435544006327,2.49685270667226,86.6974402014268,84.819555182543,,,,,4.29606103897095,58.1902961730957,35.8368873596191,,,,,,330.540191650391,55.4874000549316,75.4281845092773,13.0491800308228,344.796020507812,63.5579719543457,82.9728469848633,381.744873046875,72.079948425293,87.3025970458984,23733,2992,5144.072265625,648.508972167969,26,727,157.575546264648,5.63543891906738,273,505,,,1.09457564353943,0.59172111749649,1.31977653503418,0.63805091381073,191,39,41.3988037109375,8.45315837860107,12.1289825439453,18.3365559947724,245.70462847997,128.68621120513,,,,470.524741425264,246.434292373237,,,24193,136.832817417721
2010,AP,16003,Área Sudoeste,100,100,97.5145189953038,100,68.1062231759657,0,7.61802575107296,92.5429184549356,96.8347639484979,,,,,4.12856006622314,66.6318283081055,28.1682777404785,,,,,,294.966918945312,57.0721435546875,72.3290557861328,14.9425287246704,321.551971435547,72.5114669799805,81.8870010375977,351.202392578125,79.8177642822266,86.9339599609375,9581,1549,5413.9423828125,875.294555664062,0,150,84.7606048583984,0,67,78,,,0.440755158662796,0.378597378730774,0.981245279312134,0.481722801923752,16,0,9.0411319732666,0,4.64827156066895,16.9540870318265,211.788048817724,77.3782170599443,,,,405.574439209413,148.179404675099,,,15618,231.973734946016
2010,BA,29023,Seabra,75.2127122472298,99.4648313979752,73.6183668588739,100,76.4348156594451,48.4922575387123,1.93842645381984,92.6643861649563,95.2489547700494,,,,,1.24724876880646,49.8165817260742,47.395450592041,,,,,,453.122467041016,131.695693969727,70.3121109008789,16.502462387085,278.652252197266,58.2396049499512,58.7668762207031,305.934539794922,65.1965789794922,62.7027854919434,14514,6516,8099.28515625,3636.14038085938,0,318,177.454360961914,0,78,70,,,0.390622824430466,0.435265421867371,0.672010779380798,0.47111901640892,10,0,5.58032608032227,0,1.33648812770844,19.2773828616463,241.199998458742,128.56629396571,,,,461.898368006631,246.204650675319,,,25755,330.240300600658
2010,BA,29017,Paulo Afonso,84.5167264438709,97.9351724600275,82.0027318740992,100,69.8518518518518,38.7654320987654,0.839506172839506,100,100,,,,,2.66735053062439,51.5516815185547,44.0369338989258,,,,,,441.784698486328,126.401817321777,97.3915634155273,8.16135120391846,309.760681152344,66.6728820800781,85.7812271118164,342.342742919922,75.7704162597656,91.0157699584961,11200,2137,4641.640625,885.6416015625,0,217,89.9317855834961,0,112,165,,,0.683813095092773,0.464164048433304,0.840675711631775,0.518040239810944,14,0,5.80205059051514,0,5.27820825576782,19.7661657047579,320.84115879181,141.14467195428,,,,614.411312530097,270.292263868588,,,33348,319.93362783173
2010,BA,29001,Alagoinhas,82.6596276458071,95.8340824806226,79.4233113561509,91.4944674043461,71.363818157579,68.3242234368751,3.90614584722037,96.4938008265565,100,,,,,3.77005338668823,53.4893035888672,41.4037437438965,,,,,,562.820190429688,153.229568481445,91.9768753051758,14.7774686813354,387.291381835938,82.3791656494141,82.8115615844727,430.461822509766,93.5311737060547,88.5355377197266,25771,6499,5043.26806640625,1271.82495117188,10,665,130.137496948242,1.9569548368454,239,412,,,0.806265413761139,0.467712193727493,0.937332451343536,0.521773099899292,127,5,24.8533267974854,0.978477418422699,7.66226100921631,19.8800396318707,267.670824318797,125.865731683945,,,,512.590040239949,241.033069752358,,,62595,279.130532433823
2010,BA,29019,Ribeira do Pombal,58.5875091918119,100,58.5875091918119,91.6267942583732,76.9682470639409,43.4319269247499,3.50152240104393,97.8251413658112,95.933014354067,,,,,2.16821527481079,63.616870880127,30.521800994873,,,,,,424.484069824219,104.335510253906,74.8358917236328,20.9217262268066,265.044586181641,55.7501068115234,56.4710464477539,292.602569580078,62.5855102539062,60.4471855163574,20288,7998,6299.87744140625,2483.55786132812,7,414,128.556259155273,2.17365646362305,138,100,,,0.310522347688675,0.428520858287811,0.509877741336823,0.474555790424347,10,0,3.10522365570068,0,0.794937252998352,19.1015504411971,219.461343440248,111.708475414679,,,,420.268810212835,213.921902223291,,,47379,343.144265983425
2010,BA,29025,Serrinha,70.9713681470636,100,69.9562388156825,100,58.8806458651538,48.8977072310406,2.19288675540039,98.2653283875191,100,,,,,1.48367953300476,60.2602157592773,36.2246055603027,,,,,,449.619232177734,111.504257202148,71.5526580810547,26.8754558563232,283.279663085938,58.1046447753906,60.9110145568848,314.278198242188,65.3269729614258,64.704345703125,40499,15264,6631.14697265625,2499.26733398438,0,1033,169.139358520508,0,249,246,,,0.402790725231171,0.407702803611755,0.749501824378967,0.461080759763718,119,0,19.4845924377441,0,2.00969648361206,20.5679451342058,224.37119222086,100.577894211868,,,,429.671178178903,192.606822101419,,,94024,363.057515899116
2010,BA,29015,Jequié,82.792004996877,99.9066894166755,78.7015737115522,98.4958572339069,76.1376673040153,56.1886551943913,2.20522625876354,97.9222434671765,100,,,,,2.31433057785034,58.5774040222168,37.839958190918,,,,,,602.767944335938,159.446884155273,91.3640441894531,24.2129173278809,370.782043457031,78.5382537841797,77.5814437866211,410.650634765625,88.2307510375977,82.8433685302734,47591,18654,9310.7197265625,3649.47509765625,10,1217,238.094299316406,1.95640349388123,370,295,,,0.577139019966125,0.723869323730469,1.20798134803772,0.79297924041748,207,2,40.4975509643555,0.391280710697174,4.18181228637695,19.5984264862182,286.022477982104,134.943816784445,,,,547.733485229456,258.417616681629,,,67997,301.267099929383
2010,BA,29026,Teixeira de Freitas,96.4511006111502,100,96.4511006111502,100,60.1940401940402,49.9376299376299,1.78794178794179,95.7865557865558,100,,,,,2.36804556846619,51.5263900756836,44.8644790649414,,,,,,542.136657714844,140.823883056641,99.9167785644531,13.3130960464478,407.2314453125,90.3657302856445,91.9311752319336,451.467254638672,101.283782958984,99.4202575683594,28751,8121,6759.31103515625,1909.23327636719,22,747,175.618423461914,5.1721625328064,277,329,,,0.773473381996155,0.651222288608551,0.962433636188507,0.655630350112915,155,2,36.4402351379395,0.470196574926376,10.6962671279907,20.0197161251442,361.915862491979,154.81555890444,,,,693.069433287547,296.472033403545,,,45199,241.017607460435
2010,BA,29012,Itabuna,75.6033528268074,99.0735209627772,67.7102080107144,100,70.7940780619112,49.2964639667197,2.1901382601248,89.771197846568,91.7900403768506,,,,,3.32163453102112,68.826774597168,25.9212837219238,,,,,,665.111206054688,194.461303710938,113.499557495117,13.6978416442871,449.504577636719,109.184204101562,96.3565979003906,496.931091308594,123.358413696289,102.867057800293,35750,11982,6842.51123046875,2293.341796875,21,1383,264.704711914062,4.0193772315979,442,454,,,0.868951082229614,0.8459832072258,1.40319335460663,0.924839556217194,202,50,38.6625823974609,9.56994533538818,7.68887710571289,17.8538390074742,237.642731760396,117.156836458474,,,,455.086196808331,224.35552200157,,,65348,288.355627836299
2010,BA,29022,Santo Antônio de Jesus,88.1326156921859,99.6642061609477,87.3091430623575,97.1133065761037,78.2340228465576,59.6480395183699,1.5128125964804,100,100,,,,,1.26846504211426,61.7694282531738,35.7096977233887,,,,,,602.681701660156,207.813415527344,112.689163208008,8.32702541351318,391.701080322266,103.807655334473,94.754753112793,434.981689453125,117.767547607422,102.232856750488,30435,9291,6942.70166015625,2119.42309570312,10,981,223.781524658203,2.28115725517273,234,294,,,0.670660197734833,0.533790767192841,1.11348986625671,0.566753506660461,66,0,15.0556373596191,0,3.06884074211121,18.86450246585,266.952670274796,115.868862158335,,,,511.214774141187,221.889049235939,,,56483,291.456525060198
2010,BA,29006,Feira de Santana,71.0917420940887,97.324214996089,64.1793272991396,100,76.6010755316549,57.263025737602,4.1737961378636,99.101686629186,100,,,,,2.93940854072571,52.1399383544922,40.5566253662109,,,,,,567.095336914062,157.29850769043,98.5737380981445,11.0789518356323,387.026000976562,85.7034683227539,87.3373565673828,429.895538330078,97.0650253295898,93.401611328125,58169,13053,5304.2880859375,1190.27099609375,41,1491,135.960632324219,3.73868942260742,701,960,,,0.875400424003601,0.639224708080292,1.36774480342865,0.72154426574707,318,46,28.9976387023926,4.19462728500366,9.3998851776123,22.1825544207692,289.435114490629,109.860748897614,,,,554.26868939181,210.383503101365,,,120477,247.932611822623
2010,BA,29010,Irecê,71.8674255301976,95.8814451018327,71.0896474806595,100,68.9320388349515,35.2805534204458,1.40403286034354,94.503360716953,100,,,,,1.7964072227478,62.8742523193359,34.3313369750977,,,,,,433.939514160156,132.599548339844,102.191383361816,6.72027587890625,304.779907226562,75.6827087402344,86.9481353759766,337.551727294922,85.5226287841797,93.4163360595703,32575,15718,8119.22998046875,3917.66870117188,20,794,197.902328491211,4.98494529724121,189,167,,,0.416242957115173,0.471077352762222,0.786998271942139,0.511580049991608,67,0,16.6995677947998,0,1.25371372699738,20.3244405342988,302.432466596064,124.182946981722,,,,579.158638663244,237.810534459531,,,61022,352.779718192361
2010,BA,29028,Vitória da Conquista,69.8852935875044,94.4059258246369,66.0954136081398,100,77.0348837209302,68.0032076984763,1.3532477947073,95.5693664795509,99.0777866880513,,,,,2.54757189750671,59.737964630127,36.7890205383301,,,,,,575.268676757812,130.447814941406,93.0445327758789,21.0370769500732,377.708984375,67.3578109741211,78.6521148681641,418.2431640625,76.2256546020508,83.6722183227539,42713,11652,6601.6796875,1800.92175292969,36,1163,179.752151489258,5.56412506103516,350,483,,,0.746520102024078,0.540956616401672,1.15049874782562,0.568545401096344,252,9,38.9488754272461,1.39103126525879,6.71018028259277,19.8645380309458,309.737995064315,108.661616390329,,,,593.148736915622,208.087162505687,,,73075,256.850015631891
2010,BA,29011,Itaberaba,82.9609600126317,99.5515730470138,82.9609600126317,92.5078294386895,54.685617923392,70.2240423994218,2.7222356058781,87.6656227415081,100,,,,,1.89890348911285,64.4022445678711,31.6662216186523,,,,,,530.352172851562,148.098342895508,83.6555480957031,20.7547168731689,352.494903564453,84.8583374023438,76.4421768188477,387.782867431641,94.3499298095703,80.7546539306641,16622,6480,6653.2177734375,2593.72216796875,0,454,181.720657348633,0,127,108,,,0.432287037372589,0.508337557315826,0.793727040290833,0.510739147663116,64,0,25.6170101165771,0,1.75556564331055,20.2744495618487,283.335986286066,128.34896655995,,,,542.588849499803,245.788468359046,,,36805,346.966585041985
